"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000027556",15860.795507088,1.9993023003557,0.523863041385063,3.81645991874072,0.000135380054859305,0.00391655954407483
"ENSMUSG00000008683",4120.16893664998,1.13632269450247,0.297805498963338,3.81565383600377,0.000135822805018575,0.0039223390722985
"ENSMUSG00000052142",181.054870461453,-1.01613632006754,0.266460385431044,-3.81346112077323,0.000137034091339662,0.00394457748642239
"ENSMUSG00000066687",576.563527792377,-1.33445269477198,0.350012641893019,-3.81258427568413,0.000137521315181166,0.00394457748642239
"ENSMUSG00000097324",500.088137203076,-1.67177429889217,0.439244595348297,-3.80602132979358,0.000141220209059042,0.00401358773739458
"ENSMUSG00000042462",167.913340182676,1.24628079407864,0.327768927505076,3.80231525777971,0.000143350153705256,0.00405271721762513
"ENSMUSG00000057841",5906.7101231205,1.10000409309349,0.290119559738942,3.7915543994459,0.000149707346748609,0.00420558120041011
"ENSMUSG00000069917",919.045854148359,-1.76024410578826,0.464425148799299,-3.79015673535145,0.000150552256371372,0.00421207118648709
"ENSMUSG00000049721",354.527237106122,1.14372051228049,0.302039541605867,3.78665821766124,0.000152686888855607,0.00425703704109854
"ENSMUSG00000022623",441.570653021417,-1.14956846360908,0.304062058564866,-3.78070341638448,0.00015638588388713,0.00434082971008025
"ENSMUSG00000037033",10754.2573554257,-1.93127375970229,0.513609149949913,-3.76020123451973,0.000169776729718604,0.0046177626826902
"ENSMUSG00000085773",44.9174044612532,-2.12071562915616,0.564083790196655,-3.75957555599465,0.00017020187054455,0.0046177626826902
"ENSMUSG00000109105",69.706116601554,-1.22120487824793,0.325277282257304,-3.75435034925656,0.000173791639692756,0.00469257029012379
"ENSMUSG00000025270",55.7297209647534,-2.38242518760017,0.634586851480925,-3.75429333595605,0.000173831198258937,0.00469257029012379
"ENSMUSG00000074882",826.014529187698,1.74646660130374,0.465316199635862,3.75328991913553,0.000174528804597952,0.00470353671556717
"ENSMUSG00000038156",1706.10937435453,-1.1665711832929,0.312333770752491,-3.7350145662518,0.000187704322377887,0.00498373499366156
"ENSMUSG00000134447",760.1330476578,-1.64478881665645,0.441272201983936,-3.72737917607673,0.000193481263413715,0.00510354254131961
"ENSMUSG00000025347",893.42683492429,1.69433834882722,0.455045743200508,3.72344621204519,0.00019652174434603,0.00515845612841946
"ENSMUSG00000047419",43.5648389001564,-1.27974080326579,0.34444394863359,-3.71538187372003,0.000202897036748447,0.00523119471745628
"ENSMUSG00000022057",6021.57132553793,1.82123703411926,0.490341133143751,3.71422446744914,0.000203827814147465,0.00523119471745628
"ENSMUSG00000026950",35.8397101598678,-1.97918700268588,0.532974934661072,-3.7134710733526,0.000204435841614808,0.00523842506537754
"ENSMUSG00000099041",74.6760240024924,-1.76469183377833,0.476108340355717,-3.70649216617349,0.000210149733368124,0.00533403639270697
"ENSMUSG00000001802",188.110889026504,-1.04429419575814,0.282000689472077,-3.70316185294841,0.000212928937443735,0.0053876361083922
"ENSMUSG00000034285",554.763926107412,1.1335689548789,0.306436081908982,3.69920196021692,0.000216278451934868,0.00544677542836908
"ENSMUSG00000020262",380.818405401971,-1.40785418784194,0.381234393985847,-3.69288345975993,0.000221725648260009,0.00556658964208604
"ENSMUSG00000067786",94.2027165121192,1.08869769140832,0.295278615962718,3.68701840415621,0.000226896953033903,0.00566120171997881
"ENSMUSG00000051483",1757.08347659419,1.01185793498848,0.274963644595713,3.67996989738859,0.000233261487896074,0.00574458977748025
"ENSMUSG00000026787",32.9775635866764,2.06629632153006,0.562719695543086,3.67198151743357,0.000240677092246338,0.00583484039689798
"ENSMUSG00000034353",511.406964757464,1.2656020188959,0.344648273679894,3.67215539884403,0.000240513349908887,0.00583484039689798
"ENSMUSG00000019853",125.377088787006,1.17681858421002,0.321570985967264,3.6595919270211,0.000252617209970093,0.00606845181629048
"ENSMUSG00000056293",4712.74234651601,1.34010542388522,0.366157587842375,3.65991438763277,0.000252299528762474,0.00606845181629048
"ENSMUSG00000059994",48.3194222064577,-1.95804443383822,0.535818743982688,-3.65430372831728,0.000257880847402321,0.00616736373276395
"ENSMUSG00000033082",66.4807258964003,-1.07027976059273,0.293370074969159,-3.64822404161448,0.000264059326281375,0.00627349089817025
"ENSMUSG00000074604",1494.33115021787,1.02090449159176,0.280430599711203,3.6404889218335,0.000272120816499438,0.00642228997185735
"ENSMUSG00000132981",162.956288253963,-1.53243303400267,0.421143969070938,-3.63873911665715,0.000273976169246505,0.0064566383943742
"ENSMUSG00000055827",2325.98663941271,1.72490299749709,0.474939048843513,3.63184076293003,0.000281406753324797,0.00658016273347533
"ENSMUSG00000079470",703.50688152732,1.01879519837996,0.280696211527673,3.62952956448974,0.000283938211407384,0.00659089010224608
"ENSMUSG00000061762",1742.90176196873,-1.9805103767589,0.545601605832192,-3.62995701550049,0.0002834684215276,0.00659089010224608
"ENSMUSG00000020098",321.213678772699,1.34779224955149,0.371361751379236,3.62932435703408,0.000284164003664949,0.00659089010224608
"ENSMUSG00000057280",121.633689857041,-1.17454397666673,0.323963770957342,-3.62554113133034,0.000288356993428331,0.00667152582444536
"ENSMUSG00000002228",310.138493201675,-1.49899173483351,0.413490808217385,-3.62521174605033,0.000288724784467881,0.00667152582444536
"ENSMUSG00000066362",137.687736014943,1.47270160218088,0.406259201139787,3.62502953299056,0.00028892843201269,0.00667152582444536
"ENSMUSG00000028470",303.287600366146,1.00175733404599,0.27640521976868,3.62423450209929,0.000289818561181371,0.0066740956250369
"ENSMUSG00000022947",268.79963090549,1.09743270145964,0.303900444402681,3.6111585937844,0.000304832174729702,0.006968566656868
"ENSMUSG00000094546",133.100501638978,1.38985657805566,0.384911256322546,3.61084939768815,0.000305195851229987,0.006968566656868
"ENSMUSG00000097084",66.543052823788,1.49396260220592,0.413866731894589,3.60976731656321,0.000306471796702857,0.00698781668668675
"ENSMUSG00000053626",53.4637636846651,-1.24586423253685,0.346739707964557,-3.59308208410963,0.000326789587209262,0.00734730404779821
"ENSMUSG00000120425",81.9193034621827,1.09865532269313,0.306144230031354,3.58868538068025,0.000332349628621749,0.00746191940867995
"ENSMUSG00000006014",92.0601099819596,-2.30632414736837,0.643025583654812,-3.58667556313972,0.000334920601250851,0.00750919898054511
"ENSMUSG00000110573",802.939312908616,1.29668154941914,0.361894470337117,3.5830377518928,0.000339621501480703,0.00758300124260441
"ENSMUSG00000044197",353.683065174653,-1.11449496453508,0.311327979062674,-3.57980984520095,0.000343844327988672,0.00763893259946647
"ENSMUSG00000079507",223.827406854214,1.04046763877926,0.291097731738479,3.57428974992498,0.000351179870678764,0.00775526217834102
"ENSMUSG00000074445",7101.24834660619,-1.26122555814144,0.353037113541199,-3.57250133134871,0.000353587684968531,0.00779776775744126
"ENSMUSG00000020357",555.661906723533,-1.04435596083729,0.292642270374371,-3.56871192771048,0.000358740606079958,0.00785773351960484
"ENSMUSG00000095457",152.427022468052,2.39541470553558,0.67149177917708,3.56730310007844,0.000360674206908201,0.00787870598392298
"ENSMUSG00000120996",360.626061744953,-1.71415760650371,0.48065599966513,-3.56628775610406,0.000362073793726147,0.00789859088124486
"ENSMUSG00000104445",32.5085669516519,1.70013382884403,0.477393768742752,3.56128198598286,0.000369048471367085,0.00800166750402657
"ENSMUSG00000034059",99.3264662827215,-1.03535892585179,0.290739746734902,-3.5611193085197,0.000369277227931599,0.00800166750402657
"ENSMUSG00000078695",752.284001460072,1.06748114034134,0.300824511634454,3.5485178203779,0.0003874057829436,0.00832741884694878
"ENSMUSG00000009545",797.284453664789,1.30198676032069,0.36707550265332,3.54691814329635,0.000389765674122238,0.00835589279861261
"ENSMUSG00000069919",580.219382993164,-1.75660890416611,0.495608157673337,-3.54435026334639,0.000393581994818715,0.00840942090900302
"ENSMUSG00000050957",46.7974787704859,1.11149445948178,0.31457746368654,3.53329334675203,0.000410416807213928,0.00867193523410267
"ENSMUSG00000015451",49.0531439882214,-1.30110327872349,0.369167609526704,-3.52442425919105,0.000424404126590215,0.00892077580149199
"ENSMUSG00000129906",25.4306446159476,1.89128299973493,0.537171481130765,3.52081796255027,0.000430217853022818,0.00901703122409014
"ENSMUSG00000021313",439.482033423453,-1.20431339484004,0.34314940979846,-3.50958900249124,0.000448799827355517,0.00932429293822408
"ENSMUSG00000016918",757.014059396368,-1.10498034621838,0.315028596510786,-3.50755569004528,0.000452243684582573,0.00938376581004688
"ENSMUSG00000004709",107.079341430464,-1.09009298084317,0.310877365378626,-3.50650482229711,0.00045403320934204,0.00940880372067851
"ENSMUSG00000035202",1370.95993383919,1.19753368582821,0.341863677087775,3.50295678098828,0.000460124113616625,0.00952279944373485
"ENSMUSG00000039221",1316.85716509275,1.0973687753731,0.313344428025244,3.50211676744636,0.000461577280255801,0.00953889042421526
"ENSMUSG00000028655",235.411075965507,-1.77921018198271,0.508276262623376,-3.50047860350518,0.000464423519361355,0.00956616880336114
"ENSMUSG00000027015",119.755491300613,1.12493045252492,0.32162992260534,3.49759264751397,0.000469477614761566,0.00962995824027441
"ENSMUSG00000101320",33.4640132904607,-1.4308174456921,0.409574828071406,-3.49342134239423,0.000476873445657416,0.00970765199652921
"ENSMUSG00000128022",124.217558880413,-1.95038216113804,0.55839734505213,-3.49282133667014,0.000477946168001706,0.00971723550384325
"ENSMUSG00000138891",23.9852542999672,-1.95600420866273,0.56063854507029,-3.48888642399265,0.000485037189644408,0.00982428526026309
"ENSMUSG00000013653",4115.60305718384,3.74092748252312,1.07344111078227,3.48498622322832,0.000492162380882867,0.00989967360567524
"ENSMUSG00000024697",1654.25234749329,-1.11137831102168,0.318950461390173,-3.48448566645001,0.000493083871666465,0.00989967360567524
"ENSMUSG00000035112",483.410336849415,1.29015639172017,0.370445853902883,3.48271246155828,0.000496361180960074,0.00992906882805264
"ENSMUSG00000040952",5288.1991907104,1.0782659537754,0.310439740588828,3.47335026027979,0.000514004087744095,0.0101810650165067
"ENSMUSG00000040605",539.194444806489,1.11441995240058,0.32122124726573,3.46932203858444,0.000521773613118599,0.0102594292771907
"ENSMUSG00000000983",711.252135413916,-2.01898706252944,0.582195125648967,-3.46788726593836,0.000524567299919594,0.0102768081584976
"ENSMUSG00000007279",152.932653943015,-1.08169676331575,0.312207434877541,-3.46467329882786,0.000530875971972927,0.0103626732957182
"ENSMUSG00000121042",1189.02901749813,1.03207842095514,0.298249621188349,3.46045174120562,0.000539269883701471,0.0104507007594152
"ENSMUSG00000033276",31.6380351240449,-1.28593437661891,0.372900201360796,-3.44846790622866,0.00056377646406343,0.0108069242755552
"ENSMUSG00000040412",1674.95239239413,1.46409096480968,0.424876742200963,3.44591929703033,0.000569120295035053,0.010876608441092
"ENSMUSG00000074195",27044.3522122239,-2.46220175394592,0.715947870398473,-3.43907965334898,0.000583695465022486,0.0111115517592665
"ENSMUSG00000076435",1199.16002390965,1.32634106108701,0.386109314331572,3.43514391353951,0.000592239223993099,0.011221265015165
"ENSMUSG00000026185",14245.4733172736,-1.30741690352607,0.381365782866899,-3.42824910430513,0.000607487762318599,0.0114163852702086
"ENSMUSG00000131782",32.9110896941964,-2.1647014433484,0.631668937313845,-3.42695566534225,0.000610388717789116,0.0114435566250085
"ENSMUSG00000023829",153.390467189098,1.73740955903593,0.507698200772954,3.42213062089009,0.000621324568088586,0.0115820352224642
"ENSMUSG00000018509",266.002855301828,1.040564848143,0.304562277489571,3.41659136751969,0.000634103814901494,0.0117794452059319
"ENSMUSG00000035969",887.332889371927,-1.03625335330663,0.303413453424083,-3.41531775078625,0.000637076461144491,0.0118074917477101
"ENSMUSG00000030208",5643.85618006901,1.1623037647829,0.340452073113664,3.41400113723158,0.000640163085611208,0.0118104602183105
"ENSMUSG00000040434",114.689932429032,1.03447751695793,0.303434551637607,3.40922782647841,0.000651470486786245,0.0119507818956709
"ENSMUSG00000109685",188.601655101832,2.44350409658538,0.717279710982622,3.406626535188,0.000657710554637166,0.0120067418170188
"ENSMUSG00000027676",36.3561111805068,-1.23614742076748,0.36329775346848,-3.40257380885436,0.000667543217927023,0.012162697705413
"ENSMUSG00000073940",232.485024323157,-1.78329385294515,0.524998665081105,-3.39675883303372,0.000681890347352898,0.0123267143083066
"ENSMUSG00000032978",93.4714901395183,2.30984859171589,0.681468163469457,3.38951797829572,0.00070015617606297,0.0125584679446495
"ENSMUSG00000001670",1159.78844380564,-1.50593464125324,0.444482364115287,-3.38806387571913,0.00070387869957211,0.0126112251356188
"ENSMUSG00000030077",810.341140889911,-1.10090729287201,0.325035956831042,-3.38703232591672,0.00070653062421579,0.0126307019564956
"ENSMUSG00000103585",38.3219584708591,-1.38464158188342,0.409835190177307,-3.37853267623109,0.000728737713749684,0.0129559613579969
"ENSMUSG00000037349",156.747050225238,1.19078716615725,0.352672417705181,3.37646809440227,0.000734228871133627,0.0130392262560068
"ENSMUSG00000004035",96.0637701422717,1.2673092733035,0.3754650639351,3.37530544126085,0.000737338064614516,0.0130772880596686
"ENSMUSG00000091845",84.0432592060336,1.23235191958046,0.36513466864123,3.37506138260273,0.000737992282869235,0.0130772880596686
"ENSMUSG00000026205",46.3674506068886,1.65098324655281,0.489676001018271,3.37158293059008,0.000747375337314598,0.013214545531511
"ENSMUSG00000027870",2307.84616711653,1.46117585970506,0.433627890842735,3.36965377587991,0.000752626835604291,0.013278311483235
"ENSMUSG00000140105",788.92465259795,-1.22675564373897,0.364606548732391,-3.36460123386145,0.000766543577825517,0.0134649760357316
"ENSMUSG00000076549",141.132364580263,1.22369988511439,0.364115835360636,3.36074338514385,0.000777330100871862,0.0136100214949832
"ENSMUSG00000096929",466.55782820403,-1.38078779362769,0.411106638593174,-3.35870955125612,0.000783073248087128,0.0136957220410298
"ENSMUSG00000019278",955.866537928329,1.58370285135013,0.471595932017821,3.35817750711702,0.000784582122201912,0.01370726103756
"ENSMUSG00000001823",90.8630704701823,-1.67772396041867,0.499846635254208,-3.35647745145954,0.000789421577883506,0.0137620221725415
"ENSMUSG00000094198",112.154569662683,1.41646633575722,0.422260180013591,3.35448712145111,0.000795122542495675,0.0138432805514041
"ENSMUSG00000054999",272.072665262394,1.88285492379034,0.562151878762176,3.34937050808453,0.000809954059888424,0.0139840517527046
"ENSMUSG00000030577",264.466946868513,-1.38259095777558,0.412769565867047,-3.34954674982241,0.000809438948096204,0.0139840517527046
"ENSMUSG00000073400",42.4986807864982,-3.28002186525902,0.981380741195287,-3.3422521225188,0.000831015412355515,0.014271363618782
"ENSMUSG00000030307",53.364287811395,2.09140989312116,0.627124438559255,3.33492009644199,0.000853239126741146,0.0145447087887881
"ENSMUSG00000103421",87.4305952071523,1.51143206163305,0.453393033146324,3.33360230779123,0.000857291370910824,0.0145829869342607
"ENSMUSG00000090338",43.1044566685741,-1.35747765420305,0.407439766617443,-3.3317259762659,0.000863091956182419,0.0146507817546296
"ENSMUSG00000037953",150.661964492234,5.02120672646418,1.51149442338565,3.32201472183867,0.000893699784143233,0.0150466600309104
"ENSMUSG00000039878",587.550748312265,1.08036237317305,0.325259143108184,3.32154344025224,0.000895210458842901,0.0150535233719802
"ENSMUSG00000053113",2287.49294931726,-1.66324000571509,0.501810278529282,-3.31447974838171,0.000918138303776432,0.0153273077951013
"ENSMUSG00000062456",44.2052416327228,1.41247729672996,0.426567612640865,3.31126239984644,0.000928760740497223,0.0154731443797128
"ENSMUSG00000075296",103.261470233009,1.21721401734405,0.368819198674419,3.30030004327017,0.000965815105929639,0.0159093400561451
"ENSMUSG00000041134",453.022975633391,-1.04724964074406,0.317784787360796,-3.29546813565706,0.000982578459029205,0.016136077379561
"ENSMUSG00000026198",401.980196557252,1.04987538894839,0.318818285793633,3.29302124667955,0.000991169842285632,0.0162606247601798
"ENSMUSG00000022820",335.466631649613,1.15163857979559,0.349806142906136,3.29221942824662,0.000994000238641759,0.0162905034034456
"ENSMUSG00000085399",332.084671461596,1.3229306026916,0.402877674576548,3.28370293559228,0.00102452852892349,0.0167060242852645
"ENSMUSG00000031758",48.070717750059,-1.18461202653131,0.362010317085012,-3.27231565130538,0.00106670411118893,0.0172026018650578
"ENSMUSG00000037686",252.064508450308,1.69364964123494,0.517625247714118,3.27196103496547,0.00106804294708528,0.0172070032882212
"ENSMUSG00000050382",81.1036204879677,-1.00022418976998,0.30815874192789,-3.24580825944581,0.00117117691673207,0.0183969693761633
"ENSMUSG00000027313",82.8852076426141,2.11794087538614,0.655288650359093,3.23207318519178,0.00122895576437141,0.019002905080697
"ENSMUSG00000030145",43.4312148627519,-1.06478464210921,0.329624388758951,-3.23029690284194,0.00123661727662042,0.0190377510378899
"ENSMUSG00000000440",533.891413549919,1.03694411584726,0.321627163474212,3.22405640321607,0.00126388503181106,0.0192637650483835
"ENSMUSG00000013483",849.775614366508,-1.36188924648245,0.422852498056184,-3.22071940627745,0.00127869273688297,0.0193751723012333
"ENSMUSG00000076668",38.3850825223185,1.29267394378026,0.401382618064402,3.22055287300171,0.00127943589624696,0.0193751723012333
"ENSMUSG00000142613",32.1311203311777,-1.46427111154063,0.455227391412348,-3.21657074939563,0.0012973254202487,0.0195726394944623
"ENSMUSG00000114278",28.4685440250828,-1.75672044676943,0.5462905897262,-3.21572525649746,0.00130115335223486,0.0196063535314416
"ENSMUSG00000005268",102.408103853073,2.09861961997977,0.654938992478243,3.20429787214033,0.00135392320408037,0.0201150357469531
"ENSMUSG00000050164",70.7240958469154,-1.17251009860447,0.365810149408696,-3.20524211944295,0.00134948911707312,0.0201150357469531
"ENSMUSG00000070720",195.431219183147,-1.03358179419537,0.322945005037454,-3.20048856019772,0.00137194815476327,0.0203186780388472
"ENSMUSG00000085434",23.9842629491285,-1.36971344083296,0.42814956969605,-3.19914706864086,0.00137834835766598,0.0203760783313204
"ENSMUSG00000113769",83.6951148623144,1.03012871276065,0.322889527151866,3.19034414602163,0.00142103464317316,0.0207976085627782
"ENSMUSG00000054074",42.6508290231546,-1.12500451128596,0.352985084342702,-3.18711628674296,0.00143698987620954,0.020974075562071
"ENSMUSG00000090191",70.8934341270627,2.54682754231918,0.801722605632604,3.17669418877069,0.00148964023787544,0.0214899574262942
"ENSMUSG00000024066",8853.35768791485,-1.29656616957698,0.408360804194625,-3.17505048540123,0.00149810434258843,0.0215735043732426
"ENSMUSG00000076564",274.871316235717,2.84136534188695,0.895416790938325,3.17323214244109,0.0015075193435206,0.0216897368649314
"ENSMUSG00000139073",41.0213696981528,1.72862044486733,0.544877265625075,3.17249508085878,0.0015113511967203,0.0217255052258733
"ENSMUSG00000032816",391.056784223915,1.60117168130664,0.505109243648626,3.16995125597123,0.00152464511935322,0.0218776410326392
"ENSMUSG00000021260",211.088828769526,-1.04476535246774,0.329631103123586,-3.16949869890172,0.00152702141870633,0.021892279540121
"ENSMUSG00000026880",4752.44992942933,-1.19238122734189,0.37664196672709,-3.16582147683472,0.00154645672636173,0.0220729009139323
"ENSMUSG00000041608",66.0746178558816,-1.18269647950542,0.373672556746733,-3.16506111608038,0.00155050379392904,0.0221111154994669
"ENSMUSG00000129449",31.7286437068041,-1.70030840138777,0.537842475199703,-3.16135017182575,0.00157039585042933,0.0223355949017451
"ENSMUSG00000053279",1233.08843987478,1.53849412759117,0.488510244165346,3.14935898676964,0.00163629055776138,0.0230494227521308
"ENSMUSG00000022445",169.630298492403,3.43921971995561,1.09200131214804,3.14946482361859,0.00163569799013507,0.0230494227521308
"ENSMUSG00000045730",89.192864594366,-1.16163239007024,0.369122177540166,-3.14701326756189,0.00164947477007585,0.0231946613356572
"ENSMUSG00000106838",27.7824378672606,1.35689218668233,0.431437743326981,3.14504747827303,0.00166059877794406,0.0232902224781503
"ENSMUSG00000128928",225.487608637434,-1.90418062208014,0.605733170707176,-3.14359641202589,0.00166885430636608,0.0233654076909519
"ENSMUSG00000093861",427.142636439234,1.3602015723288,0.433015510200346,3.14123060326285,0.00168239506919322,0.0235142022528018
"ENSMUSG00000022383",79.9033535568892,1.31876854015165,0.419939719613892,3.14037581718675,0.00168731226174848,0.0235421623521226
"ENSMUSG00000101036",44.2838960469823,1.33121529076313,0.423947519350028,3.14004736436264,0.00168920521369557,0.0235482208676059
"ENSMUSG00000003955",735.689308843876,1.22538111597665,0.39034781653254,3.13920320308619,0.00169407928220608,0.0235957910721767
"ENSMUSG00000020839",171.062348816793,3.97508164690732,1.26667818706376,3.13819381079089,0.00169992435240726,0.0236364158664172
"ENSMUSG00000047139",2791.68261981251,1.34575857991813,0.430112942977734,3.12884929851506,0.00175492288991677,0.0243306821539069
"ENSMUSG00000053199",163.962873240473,1.66153113647448,0.531105973217439,3.12843616954434,0.00175739177299483,0.0243306821539069
"ENSMUSG00000121350",25.8581499179468,-1.49488904089351,0.478788146678212,-3.12223485745191,0.00179483694700162,0.0246807838216927
"ENSMUSG00000020140",101.579582774102,4.2334442892069,1.35933471236455,3.11435016754842,0.00184350560836837,0.0251561378156303
"ENSMUSG00000103793",61.4610923699002,-1.01650937193983,0.32670157585086,-3.11143088089624,0.00186183054140324,0.0253633168184579
"ENSMUSG00000134746",862.819414933237,-1.05729348267425,0.339944857243324,-3.11019113878657,0.00186966314753916,0.025415042065139
"ENSMUSG00000045775",606.707471390991,1.00922285144226,0.324520656387066,3.10988786562336,0.00187158380922761,0.025415042065139
"ENSMUSG00000074004",103.566867237277,3.90095411958149,1.25562896069552,3.10677297329992,0.0018914159325742,0.02564583789157
"ENSMUSG00000037341",28.7006540863896,-1.26980520939367,0.409380099166556,-3.10177561630091,0.00192363706864641,0.0259905608554255
"ENSMUSG00000046688",1874.22203038212,-1.26814046157181,0.408850235470843,-3.1017236913448,0.00192397449186852,0.0259905608554255
"ENSMUSG00000141894",188.181546135398,1.83181751938531,0.592852486651049,3.08983695039051,0.00200266402400249,0.0267402856405891
"ENSMUSG00000046352",168.873357901167,1.53012501180738,0.495288564834314,3.08936066860184,0.002005877676045,0.026761060598673
"ENSMUSG00000023122",337.555110824466,1.04117998971383,0.337509224009683,3.08489343593157,0.00203625096071921,0.0270990925464882
"ENSMUSG00000057465",496.698478249179,-1.4398347158079,0.466909962213193,-3.08375239839167,0.00204407638871369,0.0271584569078231
"ENSMUSG00000024340",55.7896411243324,1.49881192781295,0.488550148503293,3.06787733542742,0.00215585092011227,0.0283172509384641
"ENSMUSG00000034872",102.631874267355,-1.05886492930447,0.345732997652896,-3.06266667194879,0.00219374270727374,0.0285869582512529
"ENSMUSG00000031289",44.9662937134675,-1.78899296889866,0.585403959406821,-3.05599738462892,0.00224313212548363,0.0290383976757676
"ENSMUSG00000024039",460.987749049249,2.68635368158893,0.881452054196049,3.04764583484815,0.00230641581600816,0.0296909653252151
"ENSMUSG00000034115",78.0578327898818,-1.46152449784151,0.480627300909001,-3.04086866284407,0.00235896704877717,0.0301510728966032
"ENSMUSG00000125261",162.326315680915,-3.13002530854782,1.03159302306926,-3.03416680662997,0.00241201025866406,0.0307392694508266
"ENSMUSG00000041293",437.306939126132,-1.75957694022059,0.579980636594217,-3.0338546309981,0.00241450744369994,0.0307392694508266
"ENSMUSG00000108368",28.4563372967145,1.64938957495098,0.543647555259059,3.03393174308493,0.0024138903813762,0.0307392694508266
"ENSMUSG00000047146",74.090219593472,-1.09476231931226,0.360747391923966,-3.03470612351093,0.00240770167290545,0.0307392694508266
"ENSMUSG00000022032",847.289768562081,-1.10060055898016,0.363723445073755,-3.02592690651818,0.00247872215652081,0.0312030937258226
"ENSMUSG00000103037",67.601421659885,-1.22180457421287,0.404964517577102,-3.01706574571745,0.0025523444787205,0.0318904774922485
"ENSMUSG00000029445",334.816337074722,1.19312173488948,0.395624969627893,3.01578976678767,0.00256310904611249,0.0319754786177696
"ENSMUSG00000027246",57.0491340790865,1.23024705751071,0.407995904349806,3.0153416845477,0.00256689905050882,0.0319980319477713
"ENSMUSG00000001739",509.596630280048,2.89433509325752,0.960103773910804,3.01460651640602,0.00257312841084974,0.0320122271253103
"ENSMUSG00000023905",234.488881258262,1.40611208437235,0.467571452851331,3.00726675206033,0.00263608334000308,0.0325090094405422
"ENSMUSG00000045094",360.556859531795,-1.0789687208656,0.358837485434603,-3.00684506123661,0.0026397427008288,0.032529287343114
"ENSMUSG00000044534",80.887218070565,-1.35066324934206,0.451711585929264,-2.9901009657821,0.0027888524715106,0.0339009378370449
"ENSMUSG00000030724",189.980506341684,-1.59006147893608,0.532146382019254,-2.98801520157389,0.00280795587601761,0.0340562221687094
"ENSMUSG00000015405",150.136051858362,1.90638937593223,0.641014532345153,2.97401896483953,0.00293926908265577,0.0350691949751013
"ENSMUSG00000040594",55.7588522743833,-1.04577053386592,0.351740328563557,-2.97313230512024,0.00294777357175545,0.0351446888987062
"ENSMUSG00000067261",49.0659691141405,-1.21863683100677,0.410120711297229,-2.97141011765089,0.00296435630660478,0.0352550775348919
"ENSMUSG00000042745",2507.6560091193,-1.29644302409159,0.436979275508303,-2.96682954262201,0.00300887721892709,0.0357412104084915
"ENSMUSG00000058057",83.0950275301361,2.07934718405505,0.701103377455601,2.9658210913222,0.00301876042639203,0.0358322423259166
"ENSMUSG00000060924",62.6436793821605,-1.24742315730692,0.421448030585593,-2.95985048399361,0.00307788379060539,0.0362673562275495
"ENSMUSG00000043461",375.5913206681,3.79774188476283,1.28383212948956,2.95812964758312,0.00309511917040669,0.0364438430108499
"ENSMUSG00000000126",44.5295404612056,-1.05593050155316,0.357519069856099,-2.95349420655566,0.00314198506070395,0.0367543948079303
"ENSMUSG00000134905",33.369819126767,1.39617746284754,0.47322289811432,2.95035905576626,0.00317404826019841,0.0369661014966106
"ENSMUSG00000074577",80.5630985686604,-1.00959571404057,0.342567979899217,-2.947139759932,0.00320728209125394,0.0371148063076074
"ENSMUSG00000001604",504.596507790779,1.06235008421239,0.360584547536495,2.9461886025631,0.00321716170646335,0.037202465205901
"ENSMUSG00000026163",61.3710509895888,-1.08829416589072,0.369575145014685,-2.94471687441934,0.00323250312124609,0.0372730699187684
"ENSMUSG00000028635",85.4918489504883,1.6785754482271,0.570356859254985,2.94302667003899,0.00325020416823884,0.03742371318679
"ENSMUSG00000103749",53.6370139036179,-1.20024669305557,0.408493589967648,-2.93822650473078,0.00330095760126817,0.0377924528774979
"ENSMUSG00000050105",80.3585288149953,-1.13866108608159,0.387578776971728,-2.93788296402166,0.00330461748540808,0.0378075407986836
"ENSMUSG00000034936",218.280234123128,-1.1736446193946,0.399745212945795,-2.93598167379117,0.00332493964866174,0.037959335748477
"ENSMUSG00000042499",313.554056670528,-1.12967231635855,0.385512254196834,-2.93031493567455,0.00338618624481752,0.0384681242435533
"ENSMUSG00000057337",105.266897604619,-1.45585834772441,0.497110852474915,-2.92863923705604,0.00340449312540609,0.0385675315953898
"ENSMUSG00000038751",794.664827209836,-1.03817370271057,0.354579168153617,-2.92790382502335,0.00341255585911736,0.0386317596309478
"ENSMUSG00000127315",65.4373170003268,-2.06664091936826,0.706977461588191,-2.92320622884589,0.0034644697133257,0.0390551219149558
"ENSMUSG00000071711",735.535710061451,1.20802302191046,0.413588359791141,2.92083419011236,0.00349095566459871,0.039298812617585
"ENSMUSG00000036912",34.6397053389349,2.12472390066434,0.727965244534961,2.91871612912187,0.00351476131310299,0.039539227789144
"ENSMUSG00000030798",327.532274025707,-1.09905163055937,0.377128431735533,-2.91426351893324,0.00356528812698775,0.0398576497465119
"ENSMUSG00000017491",36.6603391478191,-1.08285588355172,0.37262476470715,-2.90602232088023,0.00366055335576636,0.0405516976947202
"ENSMUSG00000029499",37.9791169018712,1.24572239896016,0.429009380094359,2.9037183258934,0.00368759760380036,0.0407732110398282
"ENSMUSG00000073077",25.4563185597977,1.43635545922813,0.495207315882917,2.90051340753561,0.00372551899891293,0.04107995437121
"ENSMUSG00000030468",117.858598594597,-1.46467725490719,0.50513986444979,-2.89954794302871,0.00373701189733601,0.0411785549888705
